time,FLOW
2019-10-08,0.0066
2019-10-09,0.0062
2019-10-10,0.0056
2019-10-11,0.0057
2019-10-12,0.0054
2019-10-13,0.0055
2019-10-14,0.0055
2019-10-15,0.0052
2019-10-16,0.0093
2019-10-17,0.0068
2019-10-18,0.0058
2019-10-19,0.0058
2019-10-20,0.0184
2019-10-21,0.0075
2019-10-22,0.0108
2019-10-23,0.0084
2019-10-24,0.0068
2019-10-25,0.0064
2019-10-26,0.0063
2019-10-27,0.0162
2019-10-28,0.0088
2019-10-29,0.0072
2019-10-30,0.0081
2019-10-31,0.016
2019-11-01,0.0205
2019-11-02,0.01
2019-11-03,0.0083
2019-11-04,0.0079
2019-11-05,0.0074
2019-11-06,0.0071
2019-11-07,0.0071
2019-11-08,0.0072
2019-11-09,0.0071
2019-11-10,0.007
2019-11-11,0.0068
2019-11-12,0.0074
2019-11-13,0.0072
2019-11-14,0.007
2019-11-15,0.007
2019-11-16,0.0071
2019-11-17,0.0071
2019-11-18,0.0073
2019-11-19,0.0077
2019-11-20,0.0071
2019-11-21,0.0069
2019-11-22,0.0069
2019-11-23,0.0075
2019-11-24,0.0098
2019-11-25,0.0077
2019-11-26,0.0072
2019-11-27,0.008
2019-11-28,0.0077
2019-11-29,0.0075
2019-11-30,0.0083
2019-12-01,0.0216
2019-12-02,0.0164
2019-12-03,0.0113
2019-12-04,0.0093
2019-12-05,0.0126
2019-12-06,0.0139
2019-12-07,0.0076
2019-12-08,0.0075
2019-12-09,0.0099
2019-12-10,0.0098
2019-12-11,0.0099
2019-12-12,0.0089
2019-12-13,0.0105
2019-12-14,0.0172
2019-12-15,0.0156
2019-12-16,0.0117
2019-12-17,0.0103
2019-12-18,0.0096
2019-12-19,0.0088
2019-12-20,0.0082
2019-12-21,0.0079
2019-12-22,0.0077
2019-12-23,0.0075
2019-12-24,0.0076
2019-12-25,0.0075
2019-12-26,0.0075
2019-12-27,0.0072
2019-12-28,0.007
2019-12-29,0.0071
2019-12-30,0.008
2019-12-31,0.0074
2020-01-01,0.0072
2020-01-02,0.0069
2020-01-03,0.0079
2020-01-04,0.0084
2020-01-05,0.0088
2020-01-06,0.0077
2020-01-07,0.0079
2020-01-08,0.0077
2020-01-09,0.0075
2020-01-10,0.0071
2020-01-11,0.0093
2020-01-12,0.0291
2020-01-13,0.0167
2020-01-14,0.0122
2020-01-15,0.0102
2020-01-16,0.0092
2020-01-17,0.009
2020-01-18,0.0085
2020-01-19,0.0094
2020-01-20,0.0106
2020-01-21,0.0107
2020-01-22,0.0098
2020-01-23,0.0095
2020-01-24,0.0113
2020-01-25,0.0273
2020-01-26,0.0167
2020-01-27,0.0127
2020-01-28,0.0109
2020-01-29,0.0098
2020-01-30,0.0091
2020-01-31,0.0088
2020-02-01,0.0086
2020-02-02,0.0082
2020-02-03,0.0079
2020-02-04,0.0078
2020-02-05,0.0087
2020-02-06,0.0323
2020-02-07,0.054
2020-02-08,0.0289
2020-02-09,0.0192
2020-02-10,0.0156
2020-02-11,0.0166
2020-02-12,0.0161
2020-02-13,0.0199
2020-02-14,0.0201
2020-02-15,0.0174
2020-02-16,0.0151
2020-02-17,0.0138
2020-02-18,0.0128
2020-02-19,0.0127
2020-02-20,0.0111
2020-02-21,0.0108
2020-02-22,0.0105
2020-02-23,0.0102
2020-02-24,0.0101
2020-02-25,0.011
2020-02-26,0.0104
2020-02-27,0.011
2020-02-28,0.0101
2020-02-29,0.0101
2020-03-01,0.0096
2020-03-02,0.0094
2020-03-03,0.0098
2020-03-04,0.0094
2020-03-05,0.0092
2020-03-06,0.0096
2020-03-07,0.0094
2020-03-08,0.0089
2020-03-09,0.0088
2020-03-10,0.0089
2020-03-11,0.009
2020-03-12,0.0089
2020-03-13,0.012
2020-03-14,0.01
2020-03-15,0.0106
2020-03-16,0.01
2020-03-17,0.0099
2020-03-18,0.0096
2020-03-19,0.0107
2020-03-20,0.0102
2020-03-21,0.0108
2020-03-22,0.0098
2020-03-23,0.0117
2020-03-24,0.0111
2020-03-25,0.0251
2020-03-26,0.0204
2020-03-27,0.016
2020-03-28,0.0133
2020-03-29,0.0122
2020-03-30,0.0111
2020-03-31,0.0132
2020-04-01,0.0164
2020-04-02,0.0141
2020-04-03,0.013
2020-04-04,0.0122
2020-04-05,0.0115
2020-04-06,0.0113
2020-04-07,0.0111
2020-04-08,0.0112
2020-04-09,0.0109
2020-04-10,0.0106
2020-04-11,0.01
2020-04-12,0.0101
2020-04-13,0.0991
2020-04-14,0.0944
2020-04-15,0.0931
2020-04-16,0.0876
2020-04-17,0.0819
2020-04-18,0.0776
2020-04-19,0.0707
2020-04-20,0.0665
2020-04-21,0.0625
2020-04-22,0.0545
2020-04-23,0.0495
2020-04-24,0.0529
2020-04-25,0.0514
2020-04-26,0.0632
2020-04-27,0.0642
2020-04-28,0.0574
2020-04-29,0.0537
2020-04-30,0.1078
2020-05-01,0.1043
2020-05-02,0.0973
2020-05-03,0.0943
2020-05-04,0.0927
2020-05-05,0.0869
2020-05-06,0.084
2020-05-07,0.0763
2020-05-08,0.0677
2020-05-09,0.0611
2020-05-10,0.0536
2020-05-11,0.0495
2020-05-12,0.0443
2020-05-13,0.0395
2020-05-14,0.0392
2020-05-15,0.0389
2020-05-16,0.0386
2020-05-17,0.0384
2020-05-18,0.0381
2020-05-19,0.0378
2020-05-20,0.0375
2020-05-21,0.0372
2020-05-22,0.037
2020-05-23,0.0367
2020-05-24,0.0364
2020-05-25,0.0361
2020-05-26,0.0359
2020-05-27,0.0356
2020-05-28,0.0353
2020-05-29,0.035
2020-05-30,0.0348
2020-05-31,0.0345
2020-06-01,0.0342
2020-06-02,0.0339
2020-06-03,0.0336
2020-06-04,0.0334
2020-06-05,0.0331
2020-06-06,0.0328
2020-06-07,0.0325
2020-06-08,0.0323
2020-06-09,0.032
2020-06-10,0.0317
2020-06-11,0.0314
2020-06-12,0.0312
2020-06-13,0.0309
2020-06-14,0.0306
2020-06-15,0.0303
2020-06-16,0.03
2020-06-17,0.0298
2020-06-18,0.0295
2020-06-19,0.0292
2020-06-20,0.0289
2020-06-21,0.0287
2020-06-22,0.0284
2020-06-23,0.0281
2020-06-24,0.0278
2020-06-25,0.0275
2020-06-26,0.0273
2020-06-27,0.027
2020-06-28,0.0267
2020-06-29,0.0264
2020-06-30,0.0262
2020-07-01,0.0259
2020-07-02,0.0256
2020-07-03,0.0253
2020-07-04,0.0251
2020-07-05,0.0248
2020-07-06,0.0245
2020-07-07,0.0242
2020-07-08,0.0239
2020-07-09,0.0237
2020-07-10,0.0234
2020-07-11,0.0231
2020-07-12,0.0228
2020-07-13,0.0226
2020-07-14,0.0223
2020-07-15,0.022
2020-07-16,0.0217
2020-07-17,0.0215
2020-07-18,0.0212
2020-07-19,0.0209
2020-07-20,0.0206
2020-07-21,0.0203
2020-07-22,0.0201
2020-07-23,0.0198
2020-07-24,0.0195
2020-07-25,0.0192
2020-07-26,0.019
2020-07-27,0.0187
2020-07-28,0.0184
2020-07-29,0.0181
2020-07-30,0.0179
2020-07-31,0.0176
2020-08-01,0.0173
2020-08-02,0.017
2020-08-03,0.0167
2020-08-04,0.0165
2020-08-05,0.0162
2020-08-06,0.0159
2020-08-07,0.0156
2020-08-08,0.0154
2020-08-09,0.0151
2020-08-10,0.0148
2020-08-11,0.0145
2020-08-12,0.0143
2020-08-13,0.014
2020-08-14,0.0137
2020-08-15,0.0134
2020-08-16,0.0131
2020-08-17,0.0129
2020-08-18,0.0126
2020-08-19,0.0123
2020-08-20,0.012
2020-08-21,0.0118
2020-08-22,0.0115
2020-08-23,0.0112
2020-08-24,0.0109
2020-08-25,0.0107
2020-08-26,0.0098
2020-08-27,0.0096
2020-08-28,0.0094
2020-08-29,0.0095
2020-08-30,0.0085
2020-08-31,0.0174
2020-09-01,0.0189
2020-09-02,0.0194
2020-09-03,0.0199
2020-09-04,0.0158
2020-09-05,0.0117
2020-09-06,0.0097
2020-09-07,0.009
2020-09-08,0.0088
2020-09-09,0.0088
2020-09-10,0.0111
2020-09-11,0.0098
2020-09-12,0.0093
2020-09-13,0.0093
2020-09-14,0.0089
2020-09-15,0.0077
2020-09-16,0.0077
2020-09-17,0.0164
2020-09-18,0.0123
2020-09-19,0.0083
2020-09-20,0.0074
2020-09-21,0.0069
2020-09-22,0.007
2020-09-23,0.0069
2020-09-24,0.0068
2020-09-25,0.0155
2020-09-26,0.0127
2020-09-27,0.0087
2020-09-28,0.0086
2020-09-29,0.0153
2020-09-30,0.018
2020-10-01,0.0092
2020-10-02,0.0072
2020-10-03,0.0065
2020-10-04,0.0063
2020-10-05,0.0063
2020-10-06,0.0061
2020-10-07,0.0063
2020-10-08,0.006
2020-10-09,0.0055
2020-10-10,0.0068
2020-10-11,0.0138
2020-10-12,0.0133
2020-10-13,0.0096
2020-10-14,0.0079
2020-10-15,0.0071
2020-10-16,0.0069
2020-10-17,0.0064
2020-10-18,0.0062
2020-10-19,0.0064
2020-10-20,0.0066
2020-10-21,0.0066
2020-10-22,0.0065
2020-10-23,0.0064
2020-10-24,0.0065
2020-10-25,0.0127
2020-10-26,0.0083
2020-10-27,0.0076
2020-10-28,0.0072
2020-10-29,0.0511
2020-10-30,0.03
2020-10-31,0.0181
2020-11-01,0.0205
2020-11-02,0.0209
2020-11-03,0.0173
2020-11-04,0.0149
2020-11-05,0.0133
2020-11-06,0.0119
2020-11-07,0.0105
2020-11-08,0.0096
2020-11-09,0.009
2020-11-10,0.0094
2020-11-11,0.0596
2020-11-12,0.1752
2020-11-13,0.1558
2020-11-14,0.1374
2020-11-15,0.1317
2020-11-16,0.1275
2020-11-17,0.126
2020-11-18,0.1251
2020-11-19,0.1185
2020-11-20,0.1101
2020-11-21,0.0977
2020-11-22,0.0811
2020-11-23,0.0696
2020-11-24,0.058
2020-11-25,0.0486
2020-11-26,0.0436
2020-11-27,0.04
2020-11-28,0.0371
2020-11-29,0.0342
2020-11-30,0.0643
2020-12-01,0.0652
2020-12-02,0.0537
2020-12-03,0.0467
2020-12-04,0.0433
2020-12-05,0.093
2020-12-06,0.0874
2020-12-07,0.0808
2020-12-08,0.0744
2020-12-09,0.0657
2020-12-10,0.0576
2020-12-11,0.0508
2020-12-12,0.0467
2020-12-13,0.0441
2020-12-14,0.0659
2020-12-15,0.0772
2020-12-16,0.0772
2020-12-17,0.0866
2020-12-18,0.0828
2020-12-19,0.0756
2020-12-20,0.0684
2020-12-21,0.0626
2020-12-22,0.0549
2020-12-23,0.0486
2020-12-24,0.0445
2020-12-25,0.0859
2020-12-26,0.0845
2020-12-27,0.0697
2020-12-28,0.0478
2020-12-29,0.0471
2020-12-30,0.0428
2020-12-31,0.0343
