time,FLOW,TEMP,SALT,TRC_tr1,TRC_age,NCS_ss1,NCS_ss2,OXY_oxy,CAR_dic,CAR_pH,CAR_ch4,CAR_ch4_bub,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_docr,OGM_donr,OGM_dopr,OGM_cpom,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP,BIV_filtfrac
2014-04-16,0.0708,8.6316,0,0,0,1,1,343.0227,67.3289,6.88,0.0087,0,120.9013,0.5491,0.2769,0.0834,0.0167,14.5455,21.0909,0.8752,1.7504,0.0283,0.6597,196.3637,7.8767,0.2544,21.0909,0,0,0,0,0,0,0,0,0,0
2014-04-17,0.0729,9.0938,0,0,0,1,1,339.2196,67.3423,6.88,0.0086,0,120.9013,0.5498,0.2769,0.0833,0.0167,14.5441,21.089,0.8742,1.7484,0.0282,0.6581,196.3459,7.8679,0.2538,21.089,0,0,0,0,0,0,0,0,0,0
2014-04-18,0.0749,9.0527,0,0,0,1,1,339.5543,67.3557,6.88,0.0085,0,120.9013,0.5506,0.2768,0.0832,0.0166,14.5428,21.0871,0.8732,1.7465,0.0281,0.6565,196.3281,7.8592,0.2532,21.0871,0,0,0,0,0,0,0,0,0,0
2014-04-19,0.077,10.1108,0,0,0,1,1,331.1058,67.3691,6.88,0.0084,0,120.9013,0.5514,0.2767,0.0831,0.0166,14.5415,21.0852,0.8723,1.7445,0.0281,0.6549,196.3103,7.8504,0.2526,21.0852,0,0,0,0,0,0,0,0,0,0
2014-04-20,0.0791,11.4151,0,0,0,1,1,321.1888,67.3825,6.88,0.0081,0,120.9013,0.5521,0.2767,0.083,0.0166,14.5402,21.0833,0.8713,1.7426,0.028,0.6533,196.2924,7.8416,0.252,21.0833,0,0,0,0,0,0,0,0,0,0
2014-04-21,0.0812,11.859,0,0,0,1,1,317.9329,67.3959,6.88,0.0079,0,120.9013,0.5529,0.2766,0.0829,0.0166,14.5389,21.0813,0.8703,1.7406,0.0279,0.6517,196.2746,7.8328,0.2514,21.0813,0,0,0,0,0,0,0,0,0,0
2014-04-22,0.0832,12.6746,0,0,0,1,1,312.1,67.4093,6.88,0.0076,0,120.9013,0.5537,0.2766,0.0828,0.0166,14.5375,21.0794,0.8693,1.7387,0.0279,0.6501,196.2568,7.824,0.2508,21.0794,0,0,0,0,0,0,0,0,0,0
2014-04-23,0.0853,12.4208,0,0,0,1,1,313.8942,67.4227,6.88,0.0078,0,120.9013,0.5544,0.2765,0.0827,0.0165,14.5362,21.0775,0.8684,1.7367,0.0278,0.6485,196.239,7.8153,0.2502,21.0775,0,0,0,0,0,0,0,0,0,0
2014-04-24,0.0874,11.7577,0,0,0,1,1,318.6705,67.4361,6.88,0.008,0,120.9013,0.5552,0.2764,0.0826,0.0165,14.5349,21.0756,0.8674,1.7348,0.0277,0.647,196.2212,7.8065,0.2495,21.0756,0,0,0,0,0,0,0,0,0,0
2014-04-25,0.0894,11.7749,0,0,0,1,1,318.545,67.4495,6.88,0.0081,0,120.9013,0.556,0.2764,0.0825,0.0165,14.5336,21.0737,0.8664,1.7328,0.0277,0.6454,196.2034,7.7977,0.2489,21.0737,0,0,0,0,0,0,0,0,0,0
2014-04-26,0.0915,13.1553,0,0,0,1,1,308.7505,67.4629,6.88,0.0082,0,120.9013,0.5567,0.2763,0.0824,0.0165,14.5323,21.0718,0.8654,1.7309,0.0276,0.6438,196.1856,7.7889,0.2483,21.0718,0,0,0,0,0,0,0,0,0,0
2014-04-27,0.0936,14.2741,0,0,0,1,1,301.198,67.4763,6.88,0.0084,0,120.9013,0.5575,0.2762,0.0823,0.0165,14.5309,21.0699,0.8645,1.7289,0.0275,0.6422,196.1677,7.7801,0.2477,21.0699,0,0,0,0,0,0,0,0,0,0
2014-04-28,0.0957,12.8282,0,0,0,1,1,311.0225,67.4897,6.88,0.0086,0,120.9013,0.5583,0.2762,0.0822,0.0164,14.5296,21.068,0.8635,1.727,0.0275,0.6406,196.1499,7.7714,0.2471,21.068,0,0,0,0,0,0,0,0,0,0
2014-04-29,0.0977,11.9893,0,0,0,1,1,316.9881,67.5031,6.88,0.0088,0,120.9013,0.559,0.2761,0.0821,0.0164,14.5283,21.066,0.8625,1.725,0.0274,0.639,196.1321,7.7626,0.2465,21.066,0,0,0,0,0,0,0,0,0,0
2014-04-30,0.0986,12.5378,0,0,0,1,1,313.0648,67.5165,6.88,0.0091,0,120.9013,0.5598,0.276,0.082,0.0164,14.527,21.0641,0.8615,1.7231,0.0273,0.6374,196.1143,7.7538,0.2459,21.0641,0,0,0,0,0,0,0,0,0,0
2014-05-01,0.1001,13.4004,0,0,0,1,1,307.0672,67.5299,6.88,0.0094,0,120.9013,0.5606,0.276,0.0819,0.0164,14.5257,21.0622,0.8606,1.7211,0.0272,0.6358,196.0965,7.745,0.2452,21.0622,0,0,0,0,0,0,0,0,0,0
2014-05-02,0.0949,13.0118,0,0,0,1,1,309.7439,67.5433,6.88,0.0098,0,120.9013,0.5613,0.2759,0.0818,0.0164,14.5243,21.0603,0.8596,1.7192,0.0272,0.6342,196.0787,7.7363,0.2446,21.0603,0,0,0,0,0,0,0,0,0,0
2014-05-03,0.0938,13.2672,0,0,0,1,1,307.9801,67.5567,6.88,0.0101,0,120.9013,0.5621,0.2759,0.0817,0.0163,14.523,21.0584,0.8586,1.7172,0.0271,0.6326,196.0609,7.7275,0.244,21.0584,0,0,0,0,0,0,0,0,0,0
2014-05-04,0.0936,13.5478,0,0,0,1,1,306.0627,67.5701,6.88,0.0105,0,120.9013,0.5629,0.2758,0.0816,0.0163,14.5217,21.0565,0.8576,1.7153,0.027,0.6311,196.043,7.7187,0.2434,21.0565,0,0,0,0,0,0,0,0,0,0
2014-05-05,0.0926,13.6768,0,0,0,1,1,305.1887,67.5835,6.88,0.0109,0,120.9013,0.5636,0.2757,0.0815,0.0163,14.5204,21.0546,0.8567,1.7133,0.027,0.6295,196.0252,7.7099,0.2428,21.0546,0,0,0,0,0,0,0,0,0,0
2014-05-06,0.0939,13.9174,0,0,0,1,1,303.5698,67.5969,6.88,0.0114,0,120.9013,0.5644,0.2757,0.0814,0.0163,14.5191,21.0526,0.8557,1.7114,0.0269,0.6279,196.0074,7.7011,0.2422,21.0526,0,0,0,0,0,0,0,0,0,0
2014-05-07,0.0955,14.4562,0,0,0,1,1,299.9993,67.6103,6.88,0.0112,0,120.9013,0.5652,0.2756,0.0813,0.0163,14.5177,21.0507,0.8547,1.7094,0.0268,0.6263,195.9896,7.6924,0.2416,21.0507,0,0,0,0,0,0,0,0,0,0
2014-05-08,0.0964,14.9103,0,0,0,1,1,297.0483,67.6237,6.88,0.0111,0,120.9013,0.5659,0.2755,0.0812,0.0162,14.5164,21.0488,0.8537,1.7075,0.0268,0.6247,195.9718,7.6836,0.241,21.0488,0,0,0,0,0,0,0,0,0,0
2014-05-09,0.0962,14.9998,0,0,0,1,1,296.4729,67.6371,6.88,0.011,0,120.9013,0.5667,0.2755,0.0811,0.0162,14.5151,21.0469,0.8528,1.7055,0.0267,0.6231,195.954,7.6748,0.2403,21.0469,0,0,0,0,0,0,0,0,0,0
2014-05-10,0.0954,14.8605,0,0,0,1,1,297.3694,67.6505,6.88,0.0109,0,120.9013,0.5675,0.2754,0.0809,0.0162,14.5138,21.045,0.8518,1.7036,0.0266,0.6215,195.9362,7.666,0.2397,21.045,0,0,0,0,0,0,0,0,0,0
2014-05-11,0.0948,15.0528,0,0,0,1,1,296.1329,67.664,6.88,0.0107,0,120.9013,0.5682,0.2753,0.0808,0.0162,14.5125,21.0431,0.8508,1.7016,0.0266,0.6199,195.9184,7.6572,0.2391,21.0431,0,0,0,0,0,0,0,0,0,0
2014-05-12,0.0947,15.4605,0,0,0,1,1,293.5413,67.6774,6.88,0.0105,0,120.9013,0.569,0.2753,0.0807,0.0161,14.5112,21.0412,0.8498,1.6997,0.0265,0.6183,195.9005,7.6485,0.2385,21.0412,0,0,0,0,0,0,0,0,0,0
2014-05-13,0.0958,15.7522,0,0,0,1,1,291.7121,67.6908,6.88,0.0103,0,120.9013,0.5698,0.2752,0.0806,0.0161,14.5098,21.0393,0.8489,1.6977,0.0264,0.6168,195.8827,7.6397,0.2379,21.0393,0,0,0,0,0,0,0,0,0,0
2014-05-14,0.0943,15.9193,0,0,0,1,1,290.6734,67.7042,6.88,0.0105,0,120.9013,0.5705,0.2751,0.0805,0.0161,14.5085,21.0373,0.8479,1.6958,0.0264,0.6152,195.8649,7.6309,0.2373,21.0373,0,0,0,0,0,0,0,0,0,0
2014-05-15,0.1004,15.7003,0,0,0,1,1,292.036,67.7176,6.88,0.011,0,120.9013,0.5713,0.2751,0.0804,0.0161,14.5072,21.0354,0.8469,1.6938,0.0263,0.6136,195.8471,7.6221,0.2367,21.0354,0,0,0,0,0,0,0,0,0,0
2014-05-16,0.1148,14.7189,0,0,0,1,1,298.2863,67.731,6.88,0.0115,0,120.9013,0.5721,0.275,0.0803,0.0161,14.5059,21.0335,0.8459,1.6919,0.0262,0.612,195.8293,7.6133,0.2361,21.0335,0,0,0,0,0,0,0,0,0,0
2014-05-17,0.1002,14.6403,0,0,0,1,1,298.7968,67.7444,6.88,0.0121,0,120.9013,0.5728,0.275,0.0802,0.016,14.5046,21.0316,0.845,1.6899,0.0262,0.6104,195.8115,7.6046,0.2354,21.0316,0,0,0,0,0,0,0,0,0,0
2014-05-18,0.0972,15.0873,0,0,0,1,1,295.9121,67.7578,6.88,0.0126,0,120.9013,0.5736,0.2749,0.0801,0.016,14.5032,21.0297,0.844,1.688,0.0261,0.6088,195.7937,7.5958,0.2348,21.0297,0,0,0,0,0,0,0,0,0,0
2014-05-19,0.0961,15.3838,0,0,0,1,1,294.0262,67.7712,6.88,0.0132,0,120.9013,0.5744,0.2748,0.08,0.016,14.5019,21.0278,0.843,1.686,0.026,0.6072,195.7758,7.587,0.2342,21.0278,0,0,0,0,0,0,0,0,0,0
2014-05-20,0.0958,15.9769,0,0,0,1,1,290.3168,67.7846,6.88,0.0138,0,120.9013,0.5751,0.2748,0.0799,0.016,14.5006,21.0259,0.842,1.684,0.026,0.6056,195.758,7.5782,0.2336,21.0259,0,0,0,0,0,0,0,0,0,0
2014-05-21,0.0965,16.7466,0,0,0,1,1,285.6263,67.798,6.88,0.0144,0,120.9013,0.5759,0.2747,0.0798,0.016,14.4993,21.0239,0.841,1.6821,0.0259,0.604,195.7402,7.5694,0.233,21.0239,0,0,0,0,0,0,0,0,0,0
2014-05-22,0.0961,17.1261,0,0,0,1,1,283.3627,67.8114,6.88,0.015,0,120.9013,0.5767,0.2746,0.0797,0.0159,14.498,21.022,0.8401,1.6801,0.0258,0.6024,195.7224,7.5607,0.2324,21.022,0,0,0,0,0,0,0,0,0,0
2014-05-23,0.0947,17.0095,0,0,0,1,1,284.055,67.8248,6.88,0.0155,0,120.9013,0.5774,0.2746,0.0796,0.0159,14.4966,21.0201,0.8391,1.6782,0.0258,0.6009,195.7046,7.5519,0.2318,21.0201,0,0,0,0,0,0,0,0,0,0
2014-05-24,0.094,16.7361,0,0,0,1,1,285.6889,67.8382,6.88,0.016,0,120.9013,0.5782,0.2745,0.0795,0.0159,14.4953,21.0182,0.8381,1.6762,0.0257,0.5993,195.6868,7.5431,0.2311,21.0182,0,0,0,0,0,0,0,0,0,0
2014-05-25,0.094,17.0853,0,0,0,1,1,283.6047,67.8516,6.88,0.0163,0,120.9013,0.579,0.2744,0.0794,0.0159,14.494,21.0163,0.8371,1.6743,0.0256,0.5977,195.669,7.5343,0.2305,21.0163,0,0,0,0,0,0,0,0,0,0
2014-05-26,0.0952,17.556,0,0,0,1,1,280.8375,67.865,6.88,0.0165,0,120.9013,0.5797,0.2744,0.0793,0.0159,14.4927,21.0144,0.8362,1.6723,0.0255,0.5961,195.6511,7.5255,0.2299,21.0144,0,0,0,0,0,0,0,0,0,0
2014-05-27,0.0978,17.9763,0,0,0,1,1,278.4079,67.8784,6.88,0.0167,0,120.9013,0.5805,0.2743,0.0792,0.0158,14.4914,21.0125,0.8352,1.6704,0.0255,0.5945,195.6333,7.5168,0.2293,21.0125,0,0,0,0,0,0,0,0,0,0
2014-05-28,0.1,18.1707,0,0,0,1,1,277.2961,67.8918,6.88,0.0169,0,120.9013,0.5813,0.2743,0.0791,0.0158,14.49,21.0106,0.8342,1.6684,0.0254,0.5929,195.6155,7.508,0.2287,21.0106,0,0,0,0,0,0,0,0,0,0
2014-05-29,0.0986,17.9648,0,0,0,1,1,278.4736,67.9052,6.88,0.0171,0,120.9013,0.582,0.2742,0.079,0.0158,14.4887,21.0086,0.8332,1.6665,0.0253,0.5913,195.5977,7.4992,0.2281,21.0086,0,0,0,0,0,0,0,0,0,0
2014-05-30,0.0994,18.0362,0,0,0,1,1,278.064,67.9186,6.88,0.018,0,120.9013,0.5828,0.2741,0.0789,0.0158,14.4874,21.0067,0.8323,1.6645,0.0253,0.5897,195.5799,7.4904,0.2275,21.0067,0,0,0,0,0,0,0,0,0,0
2014-05-31,0.0997,18.0808,0,0,0,1,1,277.809,67.932,6.88,0.0189,0,120.9013,0.5836,0.2741,0.0788,0.0158,14.4861,21.0048,0.8313,1.6626,0.0252,0.5881,195.5621,7.4816,0.2269,21.0048,0,0,0,0,0,0,0,0,0,0
2014-06-01,0.0981,17.9168,0,0,0,1,1,278.7495,67.9454,6.88,0.0252,0,120.9013,0.5843,0.274,0.0787,0.0157,14.4848,21.0029,0.8303,1.6606,0.0251,0.5866,195.5443,7.4729,0.2262,21.0029,0,0,0,0,0,0,0,0,0,0
2014-06-02,0.0993,18.1265,0,0,0,1,1,277.5484,67.9588,6.88,0.025,0,120.9013,0.5851,0.2739,0.0786,0.0157,14.4834,21.001,0.8293,1.6587,0.0251,0.585,195.5264,7.4641,0.2256,21.001,0,0,0,0,0,0,0,0,0,0
2014-06-03,0.0999,18.5762,0,0,0,1,1,275.0035,67.9722,6.88,0.0249,0,120.9013,0.5859,0.2739,0.0785,0.0157,14.4821,20.9991,0.8284,1.6567,0.025,0.5834,195.5086,7.4553,0.225,20.9991,0,0,0,0,0,0,0,0,0,0
2014-06-04,0.1005,18.9939,0,0,0,1,1,272.677,67.9856,6.88,0.0247,0,120.9013,0.5866,0.2738,0.0783,0.0157,14.4808,20.9972,0.8274,1.6548,0.0249,0.5818,195.4908,7.4465,0.2244,20.9972,0,0,0,0,0,0,0,0,0,0
2014-06-05,0.1033,19.074,0,0,0,1,1,272.2348,67.999,6.88,0.0246,0,120.9013,0.5874,0.2737,0.0782,0.0156,14.4795,20.9952,0.8264,1.6528,0.0249,0.5802,195.473,7.4377,0.2238,20.9952,0,0,0,0,0,0,0,0,0,0
2014-06-06,0.0993,18.9178,0,0,0,1,1,273.0979,68.0124,6.88,0.0231,0,120.9013,0.5882,0.2737,0.0781,0.0156,14.4782,20.9933,0.8254,1.6509,0.0248,0.5786,195.4552,7.429,0.2232,20.9933,0,0,0,0,0,0,0,0,0,0
2014-06-07,0.0976,19.2838,0,0,0,1,1,271.0828,68.0258,6.88,0.0217,0,120.9013,0.5889,0.2736,0.078,0.0156,14.4768,20.9914,0.8245,1.6489,0.0247,0.577,195.4374,7.4202,0.2226,20.9914,0,0,0,0,0,0,0,0,0,0
2014-06-08,0.0971,19.6375,0,0,0,1,1,269.1598,68.0392,6.88,0.0215,0,120.9013,0.5897,0.2736,0.0779,0.0156,14.4755,20.9895,0.8235,1.647,0.0247,0.5754,195.4196,7.4114,0.2219,20.9895,0,0,0,0,0,0,0,0,0,0
2014-06-09,0.097,19.9309,0,0,0,1,1,267.583,68.0526,6.88,0.0212,0,120.9013,0.5905,0.2735,0.0778,0.0156,14.4742,20.9876,0.8225,1.645,0.0246,0.5738,195.4017,7.4026,0.2213,20.9876,0,0,0,0,0,0,0,0,0,0
2014-06-10,0.0967,20.3331,0,0,0,1,1,265.4484,68.066,6.88,0.0209,0,120.9013,0.5912,0.2734,0.0777,0.0155,14.4729,20.9857,0.8215,1.6431,0.0245,0.5722,195.3839,7.3939,0.2207,20.9857,0,0,0,0,0,0,0,0,0,0
2014-06-11,0.0986,20.4283,0,0,0,1,1,264.9476,68.0794,6.88,0.0211,0,120.9013,0.592,0.2734,0.0776,0.0155,14.4716,20.9838,0.8206,1.6411,0.0245,0.5707,195.3661,7.3851,0.2201,20.9838,0,0,0,0,0,0,0,0,0,0
2014-06-12,0.1031,20.2859,0,0,0,1,1,265.6973,68.0928,6.88,0.0195,0,120.9013,0.5928,0.2733,0.0775,0.0155,14.4702,20.9819,0.8196,1.6392,0.0244,0.5691,195.3483,7.3763,0.2195,20.9819,0,0,0,0,0,0,0,0,0,0
2014-06-13,0.0978,20.4895,0,0,0,1,1,264.6268,68.1062,6.88,0.0186,0,120.9013,0.5935,0.2732,0.0774,0.0155,14.4689,20.9799,0.8186,1.6372,0.0243,0.5675,195.3305,7.3675,0.2189,20.9799,0,0,0,0,0,0,0,0,0,0
2014-06-14,0.0975,20.5425,0,0,0,1,1,264.3491,68.1196,6.88,0.0177,0,120.9013,0.5943,0.2732,0.0773,0.0155,14.4676,20.978,0.8176,1.6353,0.0243,0.5659,195.3127,7.3587,0.2183,20.978,0,0,0,0,0,0,0,0,0,0
2014-06-15,0.0951,20.6666,0,0,0,1,1,263.7016,68.133,6.88,0.0172,0,120.9013,0.5951,0.2731,0.0772,0.0154,14.4663,20.9761,0.8167,1.6333,0.0242,0.5643,195.2949,7.35,0.2177,20.9761,0,0,0,0,0,0,0,0,0,0
2014-06-16,0.0958,21.4705,0,0,0,1,1,259.5725,68.1464,6.88,0.0174,0,120.9013,0.5958,0.273,0.0771,0.0154,14.465,20.9742,0.8157,1.6314,0.0241,0.5627,195.277,7.3412,0.217,20.9742,0,0,0,0,0,0,0,0,0,0
2014-06-17,0.0966,21.7721,0,0,0,1,1,258.0532,68.1598,6.88,0.0176,0,120.9013,0.5966,0.273,0.077,0.0154,14.4636,20.9723,0.8147,1.6294,0.024,0.5611,195.2592,7.3324,0.2164,20.9723,0,0,0,0,0,0,0,0,0,0
2014-06-18,0.097,21.9531,0,0,0,1,1,257.1486,68.1732,6.88,0.017,0,120.9013,0.5974,0.2729,0.0769,0.0154,14.4623,20.9704,0.8137,1.6275,0.024,0.5595,195.2414,7.3236,0.2158,20.9704,0,0,0,0,0,0,0,0,0,0
2014-06-19,0.0968,22.1641,0,0,0,1,1,256.1016,68.1866,6.88,0.0178,0,120.9013,0.5981,0.2729,0.0768,0.0154,14.461,20.9685,0.8128,1.6255,0.0239,0.5579,195.2236,7.3148,0.2152,20.9685,0,0,0,0,0,0,0,0,0,0
2014-06-20,0.0971,22.1496,0,0,0,1,1,256.1733,68.2,6.88,0.0187,0,120.9013,0.5989,0.2728,0.0767,0.0153,14.4597,20.9665,0.8118,1.6236,0.0238,0.5564,195.2058,7.3061,0.2146,20.9665,0,0,0,0,0,0,0,0,0,0
2014-06-21,0.0969,22.1358,0,0,0,1,1,256.2413,68.2134,6.88,0.0194,0,120.9013,0.5997,0.2727,0.0766,0.0153,14.4584,20.9646,0.8108,1.6216,0.0238,0.5548,195.188,7.2973,0.214,20.9646,0,0,0,0,0,0,0,0,0,0
2014-06-22,0.0938,22.1829,0,0,0,1,1,256.0084,68.2268,6.88,0.0195,0,120.9013,0.6004,0.2727,0.0765,0.0153,14.457,20.9627,0.8098,1.6197,0.0237,0.5532,195.1702,7.2885,0.2134,20.9627,0,0,0,0,0,0,0,0,0,0
2014-06-23,0.0918,22.2124,0,0,0,1,1,255.8628,68.2402,6.88,0.0185,0,120.9013,0.6012,0.2726,0.0764,0.0153,14.4557,20.9608,0.8089,1.6177,0.0236,0.5516,195.1523,7.2797,0.2128,20.9608,0,0,0,0,0,0,0,0,0,0
2014-06-24,0.0935,22.7121,0,0,0,1,1,253.4165,68.2536,6.88,0.0178,0,120.9013,0.602,0.2725,0.0763,0.0153,14.4544,20.9589,0.8079,1.6158,0.0236,0.55,195.1345,7.2709,0.2121,20.9589,0,0,0,0,0,0,0,0,0,0
2014-06-25,0.0965,23.4259,0,0,0,1,1,249.9923,68.267,6.88,0.0175,0,120.9013,0.6027,0.2725,0.0762,0.0152,14.4531,20.957,0.8069,1.6138,0.0235,0.5484,195.1167,7.2622,0.2115,20.957,0,0,0,0,0,0,0,0,0,0
2014-06-26,0.0962,23.5107,0,0,0,1,1,249.591,68.2804,6.88,0.0173,0,120.9013,0.6035,0.2724,0.0761,0.0152,14.4518,20.9551,0.8059,1.6119,0.0234,0.5468,195.0989,7.2534,0.2109,20.9551,0,0,0,0,0,0,0,0,0,0
2014-06-27,0.0962,23.5655,0,0,0,1,1,249.3322,68.2939,6.88,0.0172,0,120.9013,0.6043,0.2723,0.076,0.0152,14.4505,20.9532,0.805,1.6099,0.0234,0.5452,195.0811,7.2446,0.2103,20.9532,0,0,0,0,0,0,0,0,0,0
2014-06-28,0.0963,23.7102,0,0,0,1,1,248.6512,68.3073,6.88,0.0172,0,120.9013,0.605,0.2723,0.0758,0.0152,14.4491,20.9512,0.804,1.608,0.0233,0.5436,195.0633,7.2358,0.2097,20.9512,0,0,0,0,0,0,0,0,0,0
2014-06-29,0.0969,23.0518,0,0,0,1,1,251.7769,68.3207,6.88,0.0173,0,120.9013,0.6058,0.2722,0.0757,0.0151,14.4478,20.9493,0.803,1.606,0.0232,0.542,195.0455,7.227,0.2091,20.9493,0,0,0,0,0,0,0,0,0,0
2014-06-30,0.0965,23.2353,0,0,0,1,1,250.8987,68.3341,6.88,0.0178,0,120.9013,0.6066,0.2722,0.0756,0.0151,14.4465,20.9474,0.802,1.6041,0.0232,0.5405,195.0277,7.2183,0.2085,20.9474,0,0,0,0,0,0,0,0,0,0
2014-07-01,0.0967,23.9802,0,0,0,1,1,247.3891,68.3475,6.88,0.0183,0,120.9013,0.6073,0.2721,0.0755,0.0151,14.4452,20.9455,0.8011,1.6021,0.0231,0.5389,195.0098,7.2095,0.2078,20.9455,0,0,0,0,0,0,0,0,0,0
2014-07-02,0.0976,24.4006,0,0,0,1,1,245.4459,68.3609,6.88,0.0188,0,120.9013,0.6081,0.272,0.0754,0.0151,14.4439,20.9436,0.8001,1.6002,0.023,0.5373,194.992,7.2007,0.2072,20.9436,0,0,0,0,0,0,0,0,0,0
2014-07-03,0.1094,23.7828,0,0,0,1,1,248.3107,68.3743,6.88,0.0192,0,120.9013,0.6089,0.272,0.0753,0.0151,14.4425,20.9417,0.7991,1.5982,0.023,0.5357,194.9742,7.1919,0.2066,20.9417,0,0,0,0,0,0,0,0,0,0
2014-07-04,0.1042,22.7766,0,0,0,1,1,253.1038,68.3877,6.88,0.0197,0,120.9013,0.6096,0.2719,0.0752,0.015,14.4412,20.9398,0.7981,1.5963,0.0229,0.5341,194.9564,7.1831,0.206,20.9398,0,0,0,0,0,0,0,0,0,0
2014-07-05,0.0983,22.5203,0,0,0,1,1,254.3505,68.4011,6.88,0.0202,0,120.9013,0.6104,0.2718,0.0751,0.015,14.4399,20.9378,0.7972,1.5943,0.0228,0.5325,194.9386,7.1744,0.2054,20.9378,0,0,0,0,0,0,0,0,0,0
2014-07-06,0.0969,22.7215,0,0,0,1,1,253.371,68.4145,6.88,0.0207,0,120.9013,0.6112,0.2718,0.075,0.015,14.4386,20.9359,0.7962,1.5924,0.0228,0.5309,194.9208,7.1656,0.2048,20.9359,0,0,0,0,0,0,0,0,0,0
2014-07-07,0.097,23.3517,0,0,0,1,1,250.3448,68.4279,6.88,0.0218,0,120.9013,0.6119,0.2717,0.0749,0.015,14.4373,20.934,0.7952,1.5904,0.0227,0.5293,194.903,7.1568,0.2042,20.934,0,0,0,0,0,0,0,0,0,0
2014-07-08,0.097,23.7114,0,0,0,1,1,248.6458,68.4413,6.88,0.0226,0,120.9013,0.6127,0.2716,0.0748,0.015,14.4359,20.9321,0.7942,1.5884,0.0226,0.5277,194.8851,7.148,0.2036,20.9321,0,0,0,0,0,0,0,0,0,0
2014-07-09,0.0978,23.5942,0,0,0,1,1,249.1971,68.4547,6.88,0.0228,0,120.9013,0.6135,0.2716,0.0747,0.0149,14.4346,20.9302,0.7932,1.5865,0.0225,0.5261,194.8673,7.1392,0.2029,20.9302,0,0,0,0,0,0,0,0,0,0
2014-07-10,0.0969,23.4261,0,0,0,1,1,249.9913,68.4681,6.88,0.0231,0,120.9013,0.6142,0.2715,0.0746,0.0149,14.4333,20.9283,0.7923,1.5845,0.0225,0.5246,194.8495,7.1305,0.2023,20.9283,0,0,0,0,0,0,0,0,0,0
2014-07-11,0.0982,23.4522,0,0,0,1,1,249.8679,68.4815,6.88,0.0234,0,120.9013,0.615,0.2715,0.0745,0.0149,14.432,20.9264,0.7913,1.5826,0.0224,0.523,194.8317,7.1217,0.2017,20.9264,0,0,0,0,0,0,0,0,0,0
2014-07-12,0.0962,23.8645,0,0,0,1,1,247.9287,68.4949,6.88,0.0237,0,120.9013,0.6158,0.2714,0.0744,0.0149,14.4307,20.9245,0.7903,1.5806,0.0223,0.5214,194.8139,7.1129,0.2011,20.9245,0,0,0,0,0,0,0,0,0,0
2014-07-13,0.0958,24.1211,0,0,0,1,1,246.7347,68.5083,6.88,0.0226,0,120.9013,0.6165,0.2713,0.0743,0.0149,14.4293,20.9225,0.7893,1.5787,0.0223,0.5198,194.7961,7.1041,0.2005,20.9225,0,0,0,0,0,0,0,0,0,0
2014-07-14,0.0961,24.3633,0,0,0,1,1,245.6172,68.5217,6.88,0.0217,0,120.9013,0.6173,0.2713,0.0742,0.0148,14.428,20.9206,0.7884,1.5767,0.0222,0.5182,194.7783,7.0953,0.1999,20.9206,0,0,0,0,0,0,0,0,0,0
2014-07-15,0.0961,24.0083,0,0,0,1,1,247.2582,68.5351,6.88,0.0207,0,120.9013,0.6181,0.2712,0.0741,0.0148,14.4267,20.9187,0.7874,1.5748,0.0221,0.5166,194.7604,7.0866,0.1993,20.9187,0,0,0,0,0,0,0,0,0,0
2014-07-16,0.0945,23.157,0,0,0,1,1,251.2728,68.5485,6.88,0.0197,0,120.9013,0.6188,0.2711,0.074,0.0148,14.4254,20.9168,0.7864,1.5728,0.0221,0.515,194.7426,7.0778,0.1987,20.9168,0,0,0,0,0,0,0,0,0,0
2014-07-17,0.0944,22.756,0,0,0,1,1,253.2033,68.5619,6.88,0.0187,0,120.9013,0.6196,0.2711,0.0739,0.0148,14.4241,20.9149,0.7854,1.5709,0.022,0.5134,194.7248,7.069,0.198,20.9149,0,0,0,0,0,0,0,0,0,0
2014-07-18,0.0929,22.8724,0,0,0,1,1,252.6404,68.5753,6.88,0.0179,0,120.9013,0.6204,0.271,0.0738,0.0148,14.4227,20.913,0.7845,1.5689,0.0219,0.5118,194.707,7.0602,0.1974,20.913,0,0,0,0,0,0,0,0,0,0
2014-07-19,0.0927,22.84,0,0,0,1,1,252.7969,68.5887,6.88,0.0183,0,120.9013,0.6211,0.2709,0.0737,0.0147,14.4214,20.9111,0.7835,1.567,0.0219,0.5103,194.6892,7.0514,0.1968,20.9111,0,0,0,0,0,0,0,0,0,0
2014-07-20,0.0934,22.7833,0,0,0,1,1,253.071,68.6021,6.88,0.0201,0,120.9013,0.6219,0.2709,0.0736,0.0147,14.4201,20.9091,0.7825,1.565,0.0218,0.5087,194.6714,7.0427,0.1962,20.9091,0,0,0,0,0,0,0,0,0,0
2014-07-21,0.0939,23.0566,0,0,0,1,1,251.7539,68.6155,6.88,0.0217,0,120.9013,0.6227,0.2708,0.0735,0.0147,14.4188,20.9072,0.7815,1.5631,0.0217,0.5071,194.6536,7.0339,0.1956,20.9072,0,0,0,0,0,0,0,0,0,0
