time,flow,temp,salt,OXY_oxy,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_doc,OGM_poc,PHY_green,PHY_crypto,PHY_diatom
2011-10-28 00:00:00,16675.200000,   15.240220,    0.605826,  299.219702,    9.065388,   13.424619,   57.179450,    1.194559,    1.200643,    0.000548,    1.249380,    0.000027,  171.065212,    0.090452,    0.123877,    0.000000,    0.000000
2011-10-29 00:00:00,15508.800000,   14.729506,    0.606193,  302.070923,    9.083836,   13.341970,   57.744969,    1.201296,    1.199249,    0.000521,    1.247907,    0.000026,  170.866063,    0.083244,    0.126104,    0.000000,    0.000000
2011-10-30 00:00:00,15984.000000,   14.121322,    0.605775,  304.002111,    9.094377,   13.274579,   58.243001,    1.206427,    1.196960,    0.000488,    1.245502,    0.000024,  170.538964,    0.073710,    0.137263,    0.000000,    0.000000
2011-10-31 00:00:00,19396.800000,   13.486333,    0.606698,  307.367253,    9.110729,   13.255842,   58.753827,    1.211672,    1.195662,    0.000478,    1.244129,    0.000024,  170.352949,    0.069658,    0.150580,    0.000000,    0.000000
2011-11-01 00:00:00,22248.000000,   13.082323,    0.607660,  312.557177,    9.124624,   13.266081,   59.232171,    1.215976,    1.194271,    0.000493,    1.242659,    0.000025,  170.153486,    0.071785,    0.158217,    0.000000,    0.000000
2011-11-02 00:00:00,24105.600000,   13.081689,    0.608434,  317.431925,    9.136377,   13.270751,   59.699856,    1.219550,    1.192635,    0.000506,    1.240932,    0.000025,  169.919071,    0.073155,    0.170748,    0.000000,    0.000000
2011-11-03 00:00:00,28987.200000,   12.763003,    0.609682,  321.615912,    9.148909,   13.287035,   60.170320,    1.223006,    1.191206,    0.000518,    1.239419,    0.000026,  169.713869,    0.074066,    0.189087,    0.000000,    0.000000
2011-11-04 00:00:00,29635.200000,   12.838715,    0.610841,  323.224140,    9.164890,   13.314920,   60.660958,    1.226495,    1.190295,    0.000534,    1.238444,    0.000027,  169.582308,    0.074968,    0.212568,    0.000000,    0.000000
2011-11-05 00:00:00,18878.400000,   13.932588,    0.611422,  321.005654,    9.183867,   13.316742,   61.190337,    1.229827,    1.189667,    0.000557,    1.237761,    0.000028,  169.490940,    0.076391,    0.241144,    0.000000,    0.000000
2011-11-06 00:00:00, 8467.200000,   15.042533,    0.612353,  316.220422,    9.205351,   13.263613,   61.768493,    1.233254,    1.189026,    0.000592,    1.237059,    0.000030,  169.397197,    0.078740,    0.273646,    0.000000,    0.000000
2011-11-07 00:00:00, 8337.600000,   16.135182,    0.613106,  309.152647,    9.230908,   13.152843,   62.405105,    1.236926,    1.188551,    0.000638,    1.236525,    0.000032,  169.326717,    0.081516,    0.312017,    0.000000,    0.000000
2011-11-08 00:00:00, 7732.800000,   16.458480,    0.613957,  304.036619,    9.258761,   13.015862,   63.063702,    1.240783,    1.188082,    0.000693,    1.235993,    0.000035,  169.256750,    0.084446,    0.353569,    0.000000,    0.000000
2011-11-09 00:00:00, 5529.600000,   16.179155,    0.612053,  300.370164,    9.264716,   12.864358,   63.553680,    1.241578,    1.184782,    0.000750,    1.232514,    0.000038,  168.783234,    0.086736,    0.384816,    0.000000,    0.000000
2011-11-10 00:00:00, 5572.800000,   16.179423,    0.612222,  298.622008,    9.284980,   12.745643,   64.125682,    1.243877,    1.183313,    0.000812,    1.230933,    0.000041,  168.569782,    0.088665,    0.431487,    0.000000,    0.000000
2011-11-11 00:00:00,15595.200000,   15.559831,    0.613673,  302.670093,    9.308764,   12.651297,   64.708282,    1.246566,    1.182404,    0.000881,    1.229926,    0.000045,  168.434927,    0.091076,    0.506635,    0.000000,    0.000000
2011-11-12 00:00:00,17323.200000,   15.667072,    0.614460,  303.889507,    9.330502,   12.581400,   65.261301,    1.248539,    1.181414,    0.000964,    1.228827,    0.000049,  168.287647,    0.094493,    0.600953,    0.000000,    0.000000
2011-11-13 00:00:00, 9158.400000,   15.684718,    0.615565,  304.293145,    9.356176,   12.514230,   65.840838,    1.250808,    1.180917,    0.001071,    1.228232,    0.000055,  168.209602,    0.099362,    0.714666,    0.000000,    0.000000
2011-11-14 00:00:00, 5486.400000,   15.949605,    0.615431,  302.260978,    9.375720,   12.431335,   66.376356,    1.251917,    1.179571,    0.001188,    1.226742,    0.000061,  168.009151,    0.104070,    0.847583,    0.000000,    0.000000
2011-11-15 00:00:00, 8121.600000,   15.464770,    0.614120,  303.740415,    9.383403,   12.340368,   66.819204,    1.251431,    1.176754,    0.001273,    1.223708,    0.000065,  167.597566,    0.104973,    1.008440,    0.000000,    0.000000
2011-11-16 00:00:00,11318.400000,   15.287248,    0.614138,  304.525294,    9.401716,   12.284145,   67.322651,    1.252037,    1.175405,    0.001365,    1.222186,    0.000070,  167.393063,    0.105861,    1.214197,    0.000000,    0.000000
2011-11-17 00:00:00,12657.600000,   15.061517,    0.615358,  307.051009,    9.426097,   12.252343,   67.858991,    1.253225,    1.174939,    0.001452,    1.221565,    0.000075,  167.312064,    0.105939,    1.472598,    0.000000,    0.000000
2011-11-18 00:00:00, 9115.200000,   14.811445,    0.615972,  305.623442,    9.451839,   12.234016,   68.396089,    1.254365,    1.174723,    0.001545,    1.221195,    0.000079,  167.265509,    0.105508,    1.723139,    0.000000,    0.000000
2011-11-19 00:00:00,  648.000000,   14.904317,    0.614921,  306.965391,    9.466123,   12.205809,   68.845235,    1.253679,    1.173124,    0.001653,    1.219364,    0.000085,  167.018889,    0.105640,    2.027208,    0.000000,    0.000000
2011-11-20 00:00:00, 1641.600000,   15.431366,    0.615589,  306.432752,    9.492698,   12.167987,   69.394127,    1.254124,    1.172988,    0.001766,    1.219009,    0.000091,  166.975048,    0.106292,    2.471023,    0.000000,    0.000000
2011-11-21 00:00:00, 6609.600000,   14.521864,    0.614780,  308.434994,    9.504479,   12.112049,   69.828019,    1.252653,    1.171059,    0.001830,    1.216761,    0.000095,  166.672311,    0.104789,    2.978652,    0.000000,    0.000000
2011-11-22 00:00:00,10497.600000,   14.062517,    0.615878,  313.916036,    9.528155,   12.120179,   70.323383,    1.252337,    1.170953,    0.001907,    1.216371,    0.000099,  166.624281,    0.105376,    3.624296,    0.000000,    0.000000
2011-11-23 00:00:00,11836.800000,   14.202989,    0.617021,  315.846398,    9.549793,   12.123859,   70.803134,    1.251091,    1.170722,    0.001994,    1.215790,    0.000103,  166.550839,    0.107527,    4.471759,    0.000000,    0.000000
2011-11-24 00:00:00, 9244.800000,   14.851682,    0.617772,  315.613046,    9.573233,   12.105797,   71.302600,    1.249231,    1.170729,    0.002064,    1.215386,    0.000107,  166.502707,    0.108790,    5.533025,    0.000000,    0.000000
2011-11-25 00:00:00, 2851.200000,   16.399541,    0.618084,  312.327482,    9.601954,   12.022878,   71.869024,    1.246806,    1.171152,    0.002172,    1.215317,    0.000112,  166.502837,    0.110609,    6.824843,    0.000000,    0.000000
2011-11-26 00:00:00,   86.400000,   16.846108,    0.618448,  307.640420,    9.633905,   11.884827,   72.473766,    1.244099,    1.171659,    0.002165,    1.215290,    0.000111,  166.517502,    0.109680,    8.048674,    0.000000,    0.000000
2011-11-27 00:00:00,   86.400000,   16.732242,    0.612628,  302.744185,    9.614838,   11.681891,   72.678322,    1.234424,    1.165963,    0.002205,    1.208732,    0.000114,  165.664147,    0.113133,    9.412855,    0.000000,    0.000000
2011-11-28 00:00:00, 4924.800000,   16.995260,    0.613370,  301.380062,    9.640610,   11.531889,   73.198794,    1.229443,    1.165891,    0.001984,    1.207804,    0.000102,  165.633619,    0.106761,   11.518361,    0.000000,    0.000000
2011-11-29 00:00:00, 4924.800000,   17.347494,    0.614063,  298.923013,    9.670828,   11.353177,   73.745833,    1.223701,    1.166333,    0.002138,    1.207279,    0.000110,  165.727306,    0.116859,   13.886632,    0.000000,    0.000000
2011-11-30 00:00:00,  129.600000,   17.458931,    0.614843,  297.770143,    9.698560,   11.161239,   74.253334,    1.216389,    1.166592,    0.002103,    1.206394,    0.000108,  165.866173,    0.121234,   16.629591,    0.000000,    0.000000
2011-12-01 00:00:00, 9374.400000,   16.970581,    0.610079,  296.954510,    9.675270,   10.904289,   74.343900,    1.201358,    1.160940,    0.001950,    1.199154,    0.000100,  165.258777,    0.119005,   19.942803,    0.000000,    0.000000
2011-12-02 00:00:00,22766.400000,   16.526451,    0.611534,  301.601085,    9.703258,   10.727699,   74.788034,    1.190852,    1.161969,    0.002038,    1.198572,    0.000104,  165.759219,    0.130764,   24.051560,    0.000000,    0.000000
2011-12-03 00:00:00,22636.800000,   17.428100,    0.612057,  303.192834,    9.734261,   10.513763,   75.244814,    1.178102,    1.163613,    0.002194,    1.198337,    0.000112,  166.551957,    0.139784,   28.682246,    0.000000,    0.000000
2011-12-04 00:00:00,23630.400000,   16.585704,    0.613062,  301.513617,    9.760540,   10.265218,   75.639949,    1.162832,    1.164879,    0.002140,    1.197424,    0.000109,  167.624189,    0.148936,   33.525133,    0.000000,    0.000000
2011-12-05 00:00:00,24624.000000,   15.594440,    0.613881,  307.905829,    9.785272,   10.062055,   75.971898,    1.145360,    1.166616,    0.001789,    1.196756,    0.000091,  169.172383,    0.132245,   38.638981,    0.000000,    0.000000
2011-12-06 00:00:00,19224.000000,   16.035780,    0.614361,  312.692470,    9.815455,    9.843880,   76.326237,    1.125835,    1.169545,    0.001564,    1.196909,    0.000079,  171.433186,    0.121883,   44.337382,    0.000000,    0.000000
2011-12-07 00:00:00,17928.000000,   16.783657,    0.614726,  316.700263,    9.846681,    9.574866,   76.674414,    1.103737,    1.172874,    0.002763,    1.197083,    0.000139,  174.654648,    0.242134,   49.899218,    0.000000,    0.000000
2011-12-08 00:00:00,17712.000000,   17.713622,    0.615104,  319.956007,    9.880168,    9.257484,   77.023573,    1.079589,    1.176690,    0.002493,    1.197282,    0.000125,  179.326193,    0.232523,   54.901813,    0.000000,    0.000000
2011-12-09 00:00:00,17668.800000,   18.588700,    0.615735,  318.200604,    9.915758,    8.885735,   77.370760,    1.053832,    1.180925,    0.002669,    1.197504,    0.000134,  185.907751,    0.269382,   58.578949,    0.000000,    0.000000
2011-12-10 00:00:00,17625.600000,   19.220381,    0.616361,  315.196285,    9.952835,    8.500227,   77.700329,    1.027814,    1.185110,    0.002965,    1.197610,    0.000148,  194.723639,    0.326498,   59.045953,    0.000000,    0.000000
2011-12-11 00:00:00,17668.800000,   19.549371,    0.617100,  310.143006,    9.989881,    8.135288,   78.004885,    1.003207,    1.189113,    0.002982,    1.197504,    0.000148,  205.650651,    0.359461,   56.560856,    0.000000,    0.000000
2011-12-12 00:00:00,19742.400000,   19.442660,    0.618022,  300.067524,   10.025089,    7.818560,   78.263477,    0.980949,    1.192606,    0.003635,    1.196978,    0.000180,  218.669989,    0.474202,   51.261144,    0.000000,    0.000000
2011-12-13 00:00:00,20217.600000,   19.894600,    0.619030,  297.650071,   10.064205,    7.565883,   78.533808,    0.962079,    1.196006,    0.003714,    1.196777,    0.000182,  232.564295,    0.541304,   43.631722,    0.000000,    0.000000
2011-12-14 00:00:00,18835.200000,   19.851450,    0.620129,  293.706541,   10.104482,    7.384416,   78.812517,    0.947323,    1.198718,    0.002673,    1.196572,    0.000131,  245.831309,    0.418391,   34.152304,    0.000000,    0.000000
2011-12-15 00:00:00,18662.400000,   19.835757,    0.620987,  289.659270,   10.145990,    7.278362,   79.112144,    0.936765,    1.200761,    0.001908,    1.196430,    0.000093,  256.025069,    0.317866,   25.165868,    0.000000,    0.000000
2011-12-16 00:00:00,18100.800000,   20.177089,    0.621574,  284.754026,   10.190020,    7.226116,   79.445308,    0.929827,    1.202331,    0.002050,    1.196405,    0.000100,  262.820358,    0.361007,   17.650879,    0.000000,    0.000000
2011-12-17 00:00:00,17971.200000,   21.002436,    0.622100,  277.756531,   10.238510,    7.205458,   79.816593,    0.928110,    1.203579,    0.001556,    1.196470,    0.000076,  265.932674,    0.267586,   12.631980,    0.000000,    0.000000
2011-12-18 00:00:00,18014.400000,   21.726845,    0.622841,  269.639151,   10.290881,    7.173564,   80.220321,    0.927943,    1.204470,    0.000680,    1.196515,    0.000033,  266.682083,    0.123714,    8.465829,    0.000000,    0.000000
2011-12-19 00:00:00,18014.400000,   20.997331,    0.624158,  266.051799,   10.344588,    7.175873,   80.625607,    0.939917,    1.205036,    0.000911,    1.196544,    0.000044,  266.699668,    0.169967,    5.301231,    0.000000,    0.000000
2011-12-20 00:00:00,32356.800000,   20.682881,    0.622181,  266.053116,   10.367554,    7.206711,   80.801292,    0.960411,    1.202169,    0.000599,    1.193354,    0.000029,  265.997360,    0.115214,    3.400658,    0.000000,    0.000000
2011-12-21 00:00:00,59832.000000,   21.133525,    0.623205,  263.597831,   10.415688,    7.256740,   81.178882,    0.989346,    1.202077,    0.000535,    1.193021,    0.000026,  265.930443,    0.102594,    2.327964,    0.000000,    0.000000
2011-12-22 00:00:00,72057.600000,   21.700238,    0.624197,  259.189233,   10.469188,    7.286348,   81.591376,    1.021928,    1.202112,    0.000646,    1.192879,    0.000031,  265.905515,    0.123645,    1.646728,    0.000000,    0.000000
2011-12-23 00:00:00,71020.800000,   22.513550,    0.624922,  253.786756,   10.526319,    7.289214,   82.023415,    1.055455,    1.202115,    0.000595,    1.192743,    0.000029,  265.881582,    0.110091,    1.247670,    0.000000,    0.000000
2011-12-24 00:00:00,70977.600000,   23.165827,    0.625555,  247.123749,   10.588304,    7.261102,   82.474593,    1.088642,    1.202093,    0.000623,    1.192603,    0.000030,  265.856815,    0.107882,    1.003953,    0.000000,    0.000000
2011-12-25 00:00:00,71236.800000,   23.511106,    0.626256,  242.311531,   10.653426,    7.213740,   82.926589,    1.119965,    1.201984,    0.000664,    1.192392,    0.000032,  265.815879,    0.111139,    0.841672,    0.000000,    0.000000
2011-12-26 00:00:00,71712.000000,   24.000023,    0.625814,  238.830689,   10.700303,    7.143651,   83.209631,    1.146769,    1.199387,    0.000651,    1.189718,    0.000032,  265.226172,    0.105341,    0.745054,    0.000000,    0.000000
2011-12-27 00:00:00,73051.200000,   23.382994,    0.627977,  246.040155,   10.753853,    7.080599,   83.537842,    1.171061,    1.197519,    0.000693,    1.187771,    0.000034,  264.798327,    0.109275,    0.692715,    0.000000,    0.000000
2011-12-28 00:00:00,73396.800000,   22.918555,    0.629931,  249.400470,   10.801750,    7.059278,   83.843184,    1.190989,    1.195651,    0.000695,    1.185831,    0.000034,  264.371636,    0.107745,    0.661510,    0.000000,    0.000000
2011-12-29 00:00:00,72187.200000,   22.525818,    0.632047,  252.035814,   10.848806,    7.052043,   84.145705,    1.208312,    1.193862,    0.000722,    1.183969,    0.000036,  263.962452,    0.108467,    0.650602,    0.000000,    0.000000
2011-12-30 00:00:00,71539.200000,   22.788269,    0.633327,  251.190027,   10.887070,    6.960584,   84.493703,    1.220334,    1.192589,    0.000775,    1.182619,    0.000038,  263.666899,    0.104168,    0.693359,    0.000000,    0.000000
2011-12-31 00:00:00,71366.400000,   23.553575,    0.634178,  247.398513,   10.961763,    7.074036,   84.877872,    1.238521,    1.192160,    0.000815,    1.182099,    0.000040,  263.556937,    0.106391,    0.703810,    0.000000,    0.000000
2012-01-01 00:00:00,71236.800000,   24.491784,    0.634986,  244.003577,   11.036715,    7.051323,   85.343726,    1.254044,    1.192271,    0.000874,    1.182105,    0.000043,  263.564350,    0.106264,    0.759637,    0.000000,    0.000000
2012-01-02 00:00:00,70934.400000,   25.072691,    0.635808,  241.365029,   11.117837,    6.989944,   85.829273,    1.269212,    1.192396,    0.000949,    1.182111,    0.000047,  263.572206,    0.104974,    0.838008,    0.000000,    0.000000
2012-01-03 00:00:00,70848.000000,   25.282112,    0.637030,  239.406659,   11.202691,    6.910751,   86.318675,    1.283509,    1.192537,    0.001047,    1.182118,    0.000052,  263.580440,    0.104447,    0.941592,    0.000000,    0.000000
2012-01-04 00:00:00,70848.000000,   25.075371,    0.639019,  246.768940,   11.285182,    6.849807,   86.799279,    1.296215,    1.192694,    0.001141,    1.182126,    0.000057,  263.588792,    0.105529,    1.077563,    0.000000,    0.000000
2012-01-05 00:00:00,73353.600000,   23.304251,    0.641514,  255.996914,   11.358797,    6.839489,   87.236660,    1.306917,    1.192665,    0.001183,    1.181938,    0.000060,  263.553065,    0.106163,    1.246549,    0.000000,    0.000000
2012-01-06 00:00:00,72964.800000,   22.327747,    0.643495,  258.933953,   11.426042,    6.892855,   87.649736,    1.315509,    1.192842,    0.001180,    1.181947,    0.000059,  263.560957,    0.105332,    1.449872,    0.000000,    0.000000
2012-01-07 00:00:00,69638.400000,   21.609494,    0.644755,  260.074996,   11.487682,    6.989708,   88.036891,    1.322494,    1.193024,    0.001198,    1.181956,    0.000060,  263.568602,    0.104753,    1.669596,    0.000000,    0.000000
2012-01-08 00:00:00,69249.600000,   21.061670,    0.645757,  260.805000,   11.546923,    7.099628,   88.415559,    1.328472,    1.193222,    0.001240,    1.181967,    0.000063,  263.576323,    0.105822,    1.922928,    0.000000,    0.000000
2012-01-09 00:00:00,69249.600000,   19.942004,    0.646251,  271.920107,   11.591121,    7.222063,   88.702941,    1.332290,    1.192303,    0.001287,    1.180848,    0.000065,  263.332227,    0.107520,    2.250540,    0.000000,    0.000000
2012-01-10 00:00:00,69508.800000,   18.384626,    0.647869,  283.671553,   11.635066,    7.396986,   89.025204,    1.335662,    1.192206,    0.001286,    1.180526,    0.000065,  263.265784,    0.108064,    2.651885,    0.000000,    0.000000
2012-01-11 00:00:00,69422.400000,   17.036732,    0.649547,  291.983564,   11.675057,    7.615774,   89.342346,    1.338010,    1.192400,    0.001241,    1.180473,    0.000063,  263.258972,    0.106428,    3.144876,    0.000000,    0.000000
2012-01-12 00:00:00,68558.400000,   16.728717,    0.649812,  293.160670,   11.706960,    7.833989,   89.612214,    1.338651,    1.192021,    0.001244,    1.179818,    0.000063,  263.118189,    0.106489,    3.738951,    0.000000,    0.000000
2012-01-13 00:00:00,67824.000000,   16.813301,    0.650817,  296.342629,   11.744510,    8.047503,   89.939108,    1.339213,    1.192367,    0.001304,    1.179836,    0.000066,  263.127825,    0.110386,    4.468798,    0.000000,    0.000000
2012-01-14 00:00:00,67651.200000,   16.802744,    0.652023,  297.606438,   11.782238,    8.237986,   90.280543,    1.339038,    1.192776,    0.001338,    1.179858,    0.000068,  263.138761,    0.112044,    5.356264,    0.000000,    0.000000
2012-01-15 00:00:00,67348.800000,   16.863754,    0.653116,  298.267444,   11.819765,    8.413230,   90.628831,    1.337903,    1.193256,    0.001289,    1.179882,    0.000065,  263.151102,    0.107756,    6.413960,    0.000000,    0.000000
2012-01-16 00:00:00,66614.400000,   18.097915,    0.653570,  295.608949,   11.859340,    8.538411,   91.005897,    1.335716,    1.193836,    0.001432,    1.179912,    0.000073,  263.169755,    0.112303,    7.691359,    0.000000,    0.000000
2012-01-17 00:00:00,65966.400000,   18.898404,    0.654308,  291.499511,   11.902944,    8.607073,   91.416283,    1.332941,    1.194525,    0.001433,    1.179948,    0.000073,  263.222860,    0.114014,    9.146711,    0.000000,    0.000000
2012-01-18 00:00:00,65836.800000,   19.759733,    0.654718,  286.675447,   11.945128,    8.621136,   91.813315,    1.328976,    1.194871,    0.001436,    1.179516,    0.000073,  263.238107,    0.111283,   10.852783,    0.000000,    0.000000
2012-01-19 00:00:00,65880.000000,   20.380461,    0.654623,  281.302512,   11.983727,    8.578538,   92.171546,    1.323439,    1.194634,    0.001408,    1.178345,    0.000071,  263.175650,    0.108478,   12.887591,    0.000000,    0.000000
2012-01-20 00:00:00,65620.800000,   21.291086,    0.655404,  278.447368,   12.037845,    8.502685,   92.633609,    1.318211,    1.195818,    0.001483,    1.178406,    0.000075,  263.503456,    0.109999,   15.222613,    0.000000,    0.000000
2012-01-21 00:00:00,65361.600000,   22.393413,    0.656036,  275.185466,   12.097453,    8.358165,   93.120601,    1.311939,    1.197238,    0.001747,    1.178480,    0.000089,  263.947665,    0.122838,   17.897335,    0.000000,    0.000000
2012-01-22 00:00:00,65102.400000,   23.117921,    0.657023,  270.605550,   12.162182,    8.153555,   93.619448,    1.304516,    1.198933,    0.001947,    1.178568,    0.000099,  264.525961,    0.137622,   20.988737,    0.000000,    0.000000
2012-01-23 00:00:00,64800.000000,   23.641533,    0.658159,  267.398245,   12.230845,    7.918215,   94.101726,    1.295637,    1.200925,    0.002097,    1.178671,    0.000106,  265.315249,    0.147783,   24.476380,    0.000000,    0.000000
2012-01-24 00:00:00,64713.600000,   24.058742,    0.659361,  265.406057,   12.302581,    7.662827,   94.557764,    1.285086,    1.203236,    0.002249,    1.178790,    0.000114,  266.402109,    0.156533,   28.296292,    0.000000,    0.000000
2012-01-25 00:00:00,64670.400000,   24.792131,    0.660629,  262.274176,   12.378763,    7.374946,   94.993037,    1.272720,    1.205924,    0.002662,    1.178930,    0.000135,  267.780026,    0.171447,   32.450724,    0.000000,    0.000000
2012-01-26 00:00:00,64584.000000,   24.879895,    0.662197,  259.408047,   12.459343,    7.063309,   95.396238,    1.258618,    1.209016,    0.002133,    1.179090,    0.000108,  269.526584,    0.148278,   36.846303,    0.000000,    0.000000
2012-01-27 00:00:00,64497.600000,   24.694929,    0.663769,  260.527057,   12.538195,    6.780037,   95.732366,    1.242403,    1.212448,    0.001616,    1.179267,    0.000082,  272.055499,    0.119080,   41.186970,    0.000000,    0.000000
2012-01-28 00:00:00,64324.800000,   25.310606,    0.664896,  260.988973,   12.619021,    6.484583,   96.032403,    1.224129,    1.216289,    0.002692,    1.179467,    0.000136,  275.238198,    0.205487,   45.473735,    0.000000,    0.000000
2012-01-29 00:00:00,64195.200000,   26.147967,    0.665893,  260.739621,   12.704386,    6.162791,   96.303390,    1.204145,    1.220551,    0.003164,    1.179687,    0.000160,  278.911315,    0.241130,   49.595433,    0.000000,    0.000000
2012-01-30 00:00:00,64281.600000,   26.076638,    0.667308,  258.044848,   12.793883,    5.841268,   96.532144,    1.183149,    1.225049,    0.002264,    1.179921,    0.000114,  283.298237,    0.184415,   52.395893,    0.000000,    0.000000
2012-01-31 00:00:00,64497.600000,   24.607440,    0.664157,  255.763991,   12.823246,    5.579468,   96.268938,    1.157265,    1.224109,    0.001901,    1.174979,    0.000095,  288.128674,    0.189442,   52.363380,    0.000000,    0.000000
2012-02-01 00:00:00,64886.400000,   21.456845,    0.665750,  266.404453,   12.868214,    5.496403,   96.172298,    1.135769,    1.225839,    0.003798,    1.172986,    0.000189,  296.875214,    0.432263,   48.781748,    0.000000,    0.000000
2012-02-02 00:00:00,65361.600000,   20.914734,    0.666783,  269.383077,   12.917065,    5.516970,   96.164097,    1.117659,    1.228334,    0.000000,    1.172173,    0.000000,  307.239652,    0.023824,   42.958328,    0.000000,    0.000000
2012-02-03 00:00:00,65664.000000,   20.590230,    0.667769,  271.007477,   12.961920,    5.581592,   96.169106,    1.102783,    1.230209,    0.003240,    1.171220,    0.000161,  317.229191,    0.435166,   35.999381,    0.000000,    0.000000
2012-02-04 00:00:00,65577.600000,   20.928771,    0.668751,  271.109353,   13.005128,    5.675650,   96.193511,    1.090679,    1.231596,    0.002227,    1.170109,    0.000110,  325.638362,    0.337410,   29.877308,    0.000000,    0.000000
2012-02-05 00:00:00,65318.400000,   21.141970,    0.669787,  270.108156,   13.056086,    5.782613,   96.300314,    1.081766,    1.233012,    0.002329,    1.169531,    0.000115,  333.100905,    0.352224,   23.116554,    0.000000,    0.000000
2012-02-06 00:00:00,65275.200000,   19.966753,    0.655196,  271.863402,   12.952725,    5.870293,   95.314061,    1.063290,    1.219530,    0.001485,    1.155327,    0.000073,  334.395045,    0.251474,   16.791517,    0.000000,    0.000000
2012-02-07 00:00:00,65620.800000,   18.642602,    0.656979,  281.273511,   13.001323,    6.096904,   95.504077,    1.059694,    1.220602,    0.001400,    1.155318,    0.000068,  337.745155,    0.250780,   12.107627,    0.000000,    0.000000
2012-02-08 00:00:00,65664.000000,   17.771567,    0.658149,  282.967629,   13.046394,    6.365649,   95.714379,    1.057548,    1.221368,    0.001101,    1.155358,    0.000054,  339.310288,    0.205272,    8.398351,    0.000000,    0.000000
2012-02-09 00:00:00,65145.600000,   17.420818,    0.657947,  279.679943,   13.082261,    6.654325,   95.885049,    1.058768,    1.221157,    0.000932,    1.154693,    0.000046,  339.251349,    0.173564,    5.843501,    0.000000,    0.000000
2012-02-10 00:00:00,64886.400000,   17.389814,    0.658543,  277.633430,   13.123701,    6.945121,   96.121010,    1.068280,    1.221376,    0.000744,    1.154567,    0.000036,  339.220185,    0.146933,    4.013900,    0.000000,    0.000000
2012-02-11 00:00:00,64800.000000,   17.505355,    0.659171,  275.580110,   13.166045,    7.224909,   96.381262,    1.084709,    1.221489,    0.000536,    1.154435,    0.000026,  339.186567,    0.106176,    2.756543,    0.000000,    0.000000
2012-02-12 00:00:00,64497.600000,   17.811993,    0.659915,  275.744086,   13.210646,    7.491720,   96.677371,    1.105557,    1.221683,    0.000648,    1.154445,    0.000032,  339.194215,    0.129230,    1.940161,    0.000000,    0.000000
2012-02-13 00:00:00,64108.800000,   18.254601,    0.660650,  274.768547,   13.256649,    7.732737,   97.001502,    1.128981,    1.221829,    0.000545,    1.154452,    0.000027,  339.200986,    0.106520,    1.402807,    0.000000,    0.000000
2012-02-14 00:00:00,63676.800000,   19.071886,    0.661201,  270.474844,   13.304994,    7.935085,   97.358310,    1.154020,    1.221944,    0.000642,    1.154458,    0.000031,  339.207198,    0.118608,    1.077961,    0.000000,    0.000000
2012-02-15 00:00:00,63460.800000,   19.917212,    0.661786,  266.890974,   13.357138,    8.094180,   97.749270,    1.180094,    1.222041,    0.000599,    1.154463,    0.000029,  339.213241,    0.113262,    0.830927,    0.000000,    0.000000
2012-02-16 00:00:00,63504.000000,   20.503741,    0.662507,  263.856275,   13.413307,    8.216797,   98.169886,    1.206678,    1.222123,    0.000592,    1.154467,    0.000029,  339.219108,    0.111498,    0.643831,    0.000000,    0.000000
2012-02-17 00:00:00,63244.800000,   20.073442,    0.663749,  268.648655,   13.470187,    8.325024,   98.604859,    1.232129,    1.222189,    0.000564,    1.154471,    0.000028,  339.224692,    0.105385,    0.496597,    0.000000,    0.000000
2012-02-18 00:00:00,63072.000000,   19.899539,    0.661981,  263.296097,   13.502697,    8.429847,   98.868421,    1.253232,    1.220164,    0.000592,    1.152506,    0.000029,  338.651761,    0.107074,    0.398353,    0.000000,    0.000000
2012-02-19 00:00:00,63201.600000,   19.964588,    0.662522,  260.597332,   13.558632,    8.546668,   99.300307,    1.274602,    1.220216,    0.000585,    1.152509,    0.000029,  338.656858,    0.105804,    0.327365,    0.000000,    0.000000
2012-02-20 00:00:00,63244.800000,   19.715230,    0.662936,  261.425051,   13.611026,    8.660109,   99.711010,    1.294019,    1.219966,    0.000585,    1.152229,    0.000029,  338.579066,    0.105218,    0.273011,    0.000000,    0.000000
2012-02-21 00:00:00,63028.800000,   19.812415,    0.663576,  259.711588,   13.666503,    8.772887,  100.150448,    1.312171,    1.220010,    0.000598,    1.152232,    0.000029,  338.583928,    0.106367,    0.234761,    0.000000,    0.000000
2012-02-22 00:00:00,62553.600000,   20.128284,    0.664172,  258.401838,   13.723410,    8.867724,  100.603702,    1.329270,    1.220053,    0.000597,    1.152234,    0.000029,  338.588806,    0.105266,    0.204716,    0.000000,    0.000000
2012-02-23 00:00:00,62164.800000,   20.197641,    0.664934,  258.283531,   13.780143,    8.946266,  101.058740,    1.345280,    1.219966,    0.000608,    1.152115,    0.000030,  338.558321,    0.106149,    0.180535,    0.000000,    0.000000
2012-02-24 00:00:00,62208.000000,   19.577601,    0.666415,  271.497513,   13.834279,    9.033546,  101.515989,    1.359786,    1.219878,    0.000602,    1.151998,    0.000030,  338.527869,    0.104340,    0.162699,    0.000000,    0.000000
